video,qid,type,question,pred_answer_idx,pred_answer_label,gold_answer_idx,gold_answer_label,acc_qa,pred_span_start,pred_span_end,gold_spans,iop,iou,acc_gqa_unverified,used_clip_anchor,raw_answer_nonempty,retrieval_span_ms,caption_answer_ms,query_mode,traversal_mode,relation,relation_source,fallback_reason,num_ppr_calls,context_frame_count
3562017845,6,TN,what did the bird that crossed the water do after the bird behind sat down at the middle of the video,3,D,3,D,True,21.424,25.824,"[[20.7, 24.6]]",0.72191,0.61995,True,True,True,7.86,2360.05,none,none,,,,1,4
6018514357,3,CH,how did the man help the baby get off the slide,0,A,0,A,True,0.0,3.535,"[[11.9, 16.6]]",0.0,0.0,False,True,True,7.26,2797.69,none,none,,,,1,4
2482028659,6,CW,why is there a flash of light in the middle of the video,0,A,1,B,False,0.0,3.501,"[[8.1, 8.3]]",0.0,0.0,False,True,True,7.35,2779.46,none,none,,,,1,4
4822859674,4,CW,why is the girl sitting on the rocking chair moving the controller on her hand at the end of the video,2,C,2,C,True,32.835,36.0,"[[17.2, 19.6], [32.2, 34.0]]",0.36809,0.30658,False,True,True,6.18,2587.62,none,none,,,,1,4
7330294814,5,CW,why did the late in beige put the pooh bear onto the floor,1,B,1,B,True,72.708,77.0,"[[69.1, 70.2]]",0.0,0.0,False,True,True,8.11,3392.03,none,none,,,,1,4
7651639778,2,CW,why does the man in brown jacket raise his left arm after pointing at the steel pipe,2,C,2,C,True,40.976,45.376,"[[16.3, 19.9]]",0.0,0.0,False,True,True,7.87,3063.43,none,none,,,,1,4
2810112808,1,TP,what does the man in red do before placing the card down at the start,3,D,3,D,True,77.747,82.147,"[[0.1, 5.9]]",0.0,0.0,False,True,True,6.43,2085.42,none,none,,,,1,4
4087013668,0,CW,why did the baby throw the orange stuff back into the bowl,2,C,2,C,True,5.308,9.707,"[[2.7, 36.4], [40.0, 60.0]]",1.0,0.13056,True,True,True,7.28,2345.28,none,none,,,,1,4
8547321641,9,TN,what did the man do after the baby walked towards the sea at the end of the video,2,C,2,C,True,0.0,2.267,"[[6.5, 10.9]]",0.0,0.0,False,True,True,7.6,2611.53,none,none,,,,1,4
9409566840,3,CW,why does the brown dog turn away for a while near the end,2,C,0,A,False,18.02,22.42,"[[16.2, 21.3]]",0.7454,0.52728,False,True,True,7.11,2567.22,none,none,,,,1,4
4087013668,7,TN,what did the lady in pink do after the boy threw the peels back into the bowl,1,B,1,B,True,45.973,50.373,"[[22.1, 30.2]]",0.0,0.0,False,True,True,7.57,2973.41,none,none,,,,1,4
4658396458,1,CW,why did the baby move the toy towards his mouth after taking it up,3,D,3,D,True,58.8,63.2,"[[81.6, 89.9]]",0.0,0.0,False,True,True,7.69,3040.48,none,none,,,,1,4
4123211145,1,TC,what are the two girls doing,0,A,0,A,True,44.847,49.247,"[[28.4, 90.0]]",1.0,0.07143,True,True,True,8.05,2792.97,none,none,,,,1,4
3066064005,0,CW,what is the dining table surrounded by,2,C,2,C,True,9.745,14.145,"[[0.0, 11.9]]",0.48971,0.15233,False,True,True,6.53,2643.2,none,none,,,,1,4
2885091387,9,CH,how is the water splashed from the puddle,3,D,3,D,True,6.809,11.209,"[[7.5, 25.6]]",0.84295,0.19738,True,True,True,7.39,2567.44,none,none,,,,1,4
5352022985,2,TN,what does the dog do after it was pattted by the woman,1,B,1,B,True,12.782,17.182,"[[9.0, 14.4]]",0.36781,0.1978,False,True,True,7.74,2496.97,none,none,,,,1,4
4123211145,8,CW,why are the girls moving their body in the video,0,A,0,A,True,53.556,57.956,"[[28.4, 90.0]]",1.0,0.07143,True,True,True,7.8,2509.6,none,none,,,,1,4
4635309062,11,TN,what happens to the red meat in the pan after the man in white stirs it for a while,2,C,2,C,True,37.673,42.073,"[[13.6, 43.0]]",1.0,0.14966,True,True,True,7.42,2547.93,none,none,,,,1,4
4087654898,5,CW,why is the girl holding the water hose,0,A,2,C,False,8.544,11.0,"[[0.0, 8.2]]",0.0,0.0,False,True,True,5.83,2482.18,none,none,,,,1,4
4483447009,0,CW,why did the duck move its head when it walked,0,A,0,A,True,0.0,3.168,"[[0.2, 8.4]]",0.93686,0.35329,True,True,True,7.22,2464.85,none,none,,,,1,4
6793786769,3,CW,why did the boy lean so close to the trains at the beginning of the video,1,B,4,E,False,21.967,26.367,"[[2.6, 3.0]]",0.0,0.0,False,True,True,7.6,2562.08,none,none,,,,1,4
8563398032,3,TN,what does the man with black shirt with wording do after the other man leans back near the end,3,D,4,E,False,54.0,58.4,"[[54.2, 63.2]]",0.95455,0.45652,False,True,True,8.54,3543.12,none,none,,,,1,4
3355698421,1,CW,why do the man in white and the lady in black constantly look down,0,A,0,A,True,36.839,40.0,"[[12.7, 26.8], [27.9, 35.3]]",0.0,0.0,False,True,True,7.64,2896.95,none,none,,,,1,4
4179163342,5,CW,why did the children can not stop laughing after jumping around,2,C,4,E,False,36.839,41.239,"[[43.1, 72]]",0.0,0.0,False,True,True,7.78,2576.02,none,none,,,,1,4
7508439506,5,CW,why did the boy lean forward to the boy,0,A,0,A,True,2.438,6.838,"[[0.0, 1.8], [11.1, 11.5], [13.9, 15.2], [18.0, 19.8]]",0.0,0.0,False,True,True,7.25,2512.64,none,none,,,,1,4
4279106208,0,CH,how does the lady ensure the baby s safty while sliding down the slope,4,E,2,C,False,3.52,7.92,"[[8.6, 15.8]]",0.0,0.0,False,True,True,8.48,2396.15,none,none,,,,1,4
5586394125,9,CH,how does the dog with red leash drink water,0,A,0,A,True,18.821,23.221,"[[12.8, 16.0]]",0.0,0.0,False,True,True,6.98,2684.84,none,none,,,,1,4
5047408177,5,CH,how did the woman make sure that the clothes are neat,2,C,2,C,True,13.333,17.733,"[[29.3, 30.7]]",0.0,0.0,False,True,True,7.2,2204.17,none,none,,,,1,4
3124551255,8,TC,what does the boy do as the brown dog walks beside him in the middle,2,C,4,E,False,1.303,5.704,"[[30.8, 44.2]]",0.0,0.0,False,True,True,7.61,2720.67,none,none,,,,1,4
3595273118,2,CW,why is a camera pointed at the man initally,0,A,1,B,False,4.907,9.307,"[[0.4, 1.2]]",0.0,0.0,False,True,True,6.8,2651.92,none,none,,,,1,4
3402648543,7,TC,how do the small dogs react when the big dog tries to get away,1,B,1,B,True,0.0,2.992,"[[6.1, 19.5]]",0.0,0.0,False,True,True,8.07,2257.81,none,none,,,,1,4
2510696559,7,TN,what does the boy do after hopping the bicycle in the middle of the video,1,B,1,B,True,9.211,13.611,"[[27.9, 41.4], [53.6, 58.8]]",0.0,0.0,False,True,True,7.61,2746.77,none,none,,,,1,4
6793786769,11,CW,why did the boy lifted his head again in the middle of the video,0,A,1,B,False,31.8,36.2,"[[29.5, 30.8]]",0.0,0.0,False,True,True,7.86,2545.5,none,none,,,,1,4
3843551232,1,CW,why did the black dog prance upwards at the start of the video,0,A,0,A,True,7.61,12.01,"[[0.4, 2.6]]",0.0,0.0,False,True,True,7.32,2562.54,none,none,,,,1,4
6205856607,7,TN,what does the girl do after patting the horse,4,E,2,C,False,29.865,33.0,"[[19.4, 21.6]]",0.0,0.0,False,True,True,7.36,2614.91,none,none,,,,1,4
6793786769,7,CH,how did the boy interact with the train in the middle of the video,0,A,0,A,True,0.342,4.742,"[[29.8, 35.3]]",0.0,0.0,False,True,True,7.65,2875.42,none,none,,,,1,4
4658396458,7,CH,how did the pink basket toy move in the video,1,B,3,D,False,4.925,9.325,"[[51.5, 60.4]]",0.0,0.0,False,True,True,8.42,3082.47,none,none,,,,1,4
6617533993,2,CW,why did the girl hold onto the thing on top of the white toy in the middle of the video,0,A,0,A,True,11.842,16.242,"[[3.5, 19.0]]",1.0,0.28387,True,True,True,7.51,3350.71,none,none,,,,1,4
8547321641,8,TN,what did the baby do after he walked up to the camera,2,C,2,C,True,0.0,2.867,"[[3.1, 6.5]]",0.0,0.0,False,True,True,7.55,2666.04,none,none,,,,1,4
5047408177,2,CW,why does the woman hold a shirt,4,E,3,D,False,24.6,29.0,"[[13.1, 28.6]]",0.90909,0.25157,False,True,True,8.04,2052.93,none,none,,,,1,4
10727696143,5,TN,what did the boy do after running to the door,3,D,1,B,False,21.691,26.091,"[[9.3, 13.4]]",0.0,0.0,False,True,True,9.14,2347.63,none,none,,,,1,4
6018514357,7,TC,what does the baby hold onto while climbing up the step at the end,3,D,3,D,True,38.874,43.0,"[[36.8, 42.7]]",0.92728,0.61704,True,True,True,16.38,3635.41,none,none,,,,1,4
4635309062,0,CW,why did the white shirt man stop cooking halfway,3,D,0,A,False,21.624,26.024,"[[60.7, 67.2]]",0.0,0.0,False,True,True,8.21,3107.81,none,none,,,,1,4
6018514357,5,TN,what did the baby do after standing up on the slide,0,A,3,D,False,2.138,6.538,"[[9.3, 12.6]]",0.0,0.0,False,True,True,7.56,2594.07,none,none,,,,1,4
6542914065,1,CH,how did the man in grey signal for the other people to move run,0,A,0,A,True,4.573,8.973,"[[4.2, 5.6]]",0.23331,0.21506,False,True,True,7.46,2510.87,none,none,,,,1,4
4087654898,3,CW,why is the girl bent down,2,C,2,C,True,8.344,11.0,"[[0.0, 8.2]]",0.0,0.0,False,True,True,7.62,2758.96,none,none,,,,1,4
7888256388,2,TC,what does the girl do as the dog was sniffing the lady s shoes,2,C,0,A,False,9.178,13.578,"[[9.2, 12.9]]",0.84091,0.84091,False,True,True,7.23,2302.73,none,none,,,,1,4
8254300526,7,CW,why does the baby stretch his left hand out towards the end,4,E,1,B,False,35.717,40.117,"[[35.7, 36.8]]",0.24621,0.24528,False,True,True,7.43,2740.67,none,none,,,,1,4
4126010904,1,TC,what do the other people do as the tall man leans his face against the tv screen,4,E,4,E,True,54.106,58.506,"[[30.4, 39.0]]",0.0,0.0,False,True,True,7.62,3060.74,none,none,,,,1,4
8252088130,4,TN,what did the woman do after adjusting her hand in the middle,0,A,3,D,False,0.0,3.702,"[[8.6, 12.4]]",0.0,0.0,False,True,True,7.33,2308.31,none,none,,,,1,4
4744503881,0,CW,why does the lady wearing black top come near the table at the end,0,A,1,B,False,12.014,16.0,"[[12.7, 16.0]]",0.82794,0.82794,False,True,True,7.2,2637.76,none,none,,,,1,4
3843551232,7,TN,how did the black puppy react after sering the big dog wag its tail,2,C,3,D,False,0.0,4.102,"[[8.5, 18.3]]",0.0,0.0,False,True,True,8.42,2581.17,none,none,,,,1,4
2552130183,9,TN,what does the baby do after holding tight to the lady s fingers,2,C,2,C,True,2.604,7.004,"[[43.1, 52.4]]",0.0,0.0,False,True,True,8.23,2975.09,none,none,,,,1,4
5658916668,0,CW,why did the man extend his arms forward,1,B,1,B,True,9.445,13.845,"[[7.1, 9.8]]",0.08069,0.05264,False,True,True,6.4,2493.79,none,none,,,,1,4
5840177726,0,CH,how did the men make their way upslope,4,E,4,E,True,7.343,11.743,"[[0.1, 2.1]]",0.0,0.0,False,True,True,7.43,2483.19,none,none,,,,1,4
5840177726,5,CW,why did the man in brown jump up a little nearing the end,1,B,4,E,False,5.474,9.874,"[[9.8, 12.2]]",0.01689,0.01105,False,True,True,7.45,2569.23,none,none,,,,1,4
11670386946,4,TN,what does the man in brown do after smiling at the camera in the middle,0,A,2,C,False,16.185,20.585,"[[18.4, 28.3]]",0.4966,0.18036,False,True,True,8.76,2469.64,none,none,,,,1,4
7887764754,1,CW,why did the baby keep swaying her legs,4,E,4,E,True,0.0,3.735,"[[2.1, 9.5]]",0.43773,0.17209,False,True,True,7.22,2638.19,none,none,,,,1,4
7330294814,1,CW,why is the baby in yellow looking up at the lady in grey,1,B,1,B,True,73.409,77.0,"[[3.3, 8.6], [28.6, 29.5], [30.5, 32.0], [51.6, 55.0], [67.6, 68.9]]",0.0,0.0,False,True,True,7.97,3262.79,none,none,,,,1,4
10597533885,5,TN,what does the baby do after playing with the toy house in yellow at the end,3,D,3,D,True,31.734,36.134,"[[50.6, 57.7]]",0.0,0.0,False,True,True,8.0,2744.3,none,none,,,,1,4
3452354871,4,CH,how did the man get the bird off his shoe,3,D,3,D,True,3.305,7.705,"[[3.8, 7.4]]",0.81818,0.81818,True,True,True,7.17,2437.06,none,none,,,,1,4
5047408177,3,CH,how did the woman help the girl sort the clothing to hang before she does so,2,C,2,C,True,24.4,28.8,"[[18.5, 31.3]]",1.0,0.34375,True,True,True,7.38,2054.39,none,none,,,,1,4
6160414832,8,TN,what is the boy in yellow do after the man in black placed the dices in one corner,1,B,1,B,True,58.294,61.0,"[[24.0, 26.2]]",0.0,0.0,False,True,True,6.94,2568.11,none,none,,,,1,4
14012319794,0,CW,why is the girl running away from the camera,1,B,3,D,False,91.8,96.2,"[[71.2, 80.0], [90.5, 99.1]]",1.0,0.51163,False,True,True,6.57,2702.18,none,none,,,,1,4
2920952624,9,TN,what does the shorter woman do after talking with the taller woman,1,B,2,C,False,20.698,25.098,"[[27.5, 34]]",0.0,0.0,False,True,True,7.42,2155.15,none,none,,,,1,4
9528990839,6,CW,why did the man bend forward at the beginning of the video,2,C,2,C,True,0.867,5.267,"[[1.0, 4.1]]",0.70455,0.70455,True,True,True,7.13,2999.0,none,none,,,,1,4
4013751996,3,CW,why does nt the girl need to paddle at the beginning,0,A,0,A,True,0.136,4.536,"[[0.0, 4.3]]",0.94644,0.91813,True,True,True,7.22,2343.18,none,none,,,,1,4
3124551255,5,TN,what does the boy do after looking up at the start,4,E,2,C,False,62.565,65.0,"[[0.8, 2.8]]",0.0,0.0,False,True,True,7.86,3545.63,none,none,,,,1,4
4179163342,10,CH,how did the youngest girl show affection to the dog,1,B,0,A,False,44.947,49.347,"[[46.1, 49.2]]",0.70455,0.70455,False,True,True,7.91,2641.15,none,none,,,,1,4
4740074365,8,CH,how did the bridegroom show affection to the bride,0,A,0,A,True,1.47,5.87,"[[14.9, 17.9]]",0.0,0.0,False,True,True,7.98,2442.3,none,none,,,,1,4
6163877860,6,CW,why was the baby without socks eventually,2,C,4,E,False,7.967,12.367,"[[0.0, 3.9], [12.7, 15.2]]",0.0,0.0,False,True,True,8.36,2644.22,none,none,,,,1,4
2547885226,5,TN,what does the kid do right after standing up,1,B,1,B,True,10.379,14.0,"[[12.3, 13.5]]",0.33142,0.33142,False,True,True,7.81,2411.62,none,none,,,,1,4
6018514357,4,TC,what was the man doing as the baby was on the slide,0,A,0,A,True,3.506,7.906,"[[0.0, 14.5]]",1.0,0.30345,True,True,True,8.07,2676.89,none,none,,,,1,4
5586394125,5,TC,what is the lady in blue shirt doing when the lady in white is patting the dog at the beginning of the video,0,A,0,A,True,6.542,10.942,"[[0.5, 8.9]]",0.53589,0.22581,True,True,True,7.13,2816.04,none,none,,,,1,4
4822859674,1,CW,why does the baby start moving towards the woman at the start of the video,1,B,4,E,False,21.574,25.974,"[[1.1, 8.7]]",0.0,0.0,False,True,True,7.54,2547.78,none,none,,,,1,4
4635309062,6,TN,what does the man in white do after the man in black picks up the white bowl near the end,2,C,2,C,True,43.846,48.246,"[[60.0, 67.7]]",0.0,0.0,False,True,True,8.15,3000.69,none,none,,,,1,4
4013751996,2,CW,why did the girl squat down after some time,1,B,3,D,False,17.069,21.469,"[[6.0, 8.8], [26.4, 30.3]]",0.0,0.0,False,True,True,7.65,2196.77,none,none,,,,1,4
6860322796,6,TC,what did the brown dog do when it saw the black dog running away at the beginning of the video,0,A,0,A,True,11.547,15.947,"[[4.1, 10.0]]",0.0,0.0,False,True,True,7.82,2471.66,none,none,,,,1,4
5323654756,9,CW,why is the boy in blue standing at the corner of the room,1,B,3,D,False,49.151,53.551,"[[18.9, 67.8]]",1.0,0.08998,False,True,True,7.38,3261.96,none,none,,,,1,4
2885091387,2,CW,why did the car tilt at such a great angle after driving til the end of the puddle of water,1,B,1,B,True,17.787,22.187,"[[30.2, 35.6]]",0.0,0.0,False,True,True,7.75,2702.93,none,none,,,,1,4
2920952624,1,CW,why does the shorter woman sprinkle something into her frying pan at the beginning of the video,0,A,0,A,True,17.32,21.72,"[[2.9, 5.5]]",0.0,0.0,False,True,True,8.28,2262.5,none,none,,,,1,4
7888256388,1,TN,what did the dog do after the lady removed her hands,1,B,4,E,False,10.446,14.846,"[[6.5, 9.9]]",0.0,0.0,False,True,True,8.34,2798.57,none,none,,,,1,4
9256409422,8,CW,why did the lady put both her hands on her face after she turned back to the camera,2,C,0,A,False,60.029,64.429,"[[8.9, 13.6]]",0.0,0.0,False,True,True,7.78,3007.4,none,none,,,,1,4
11670386946,3,CW,why is the man wearing a brown reading a piece of paper while pointing at the side,3,D,4,E,False,26.195,30.595,"[[28.8, 33]]",0.40797,0.26379,False,True,True,7.14,2757.89,none,none,,,,1,4
4626535366,5,TN,what did the children do after their presentation,0,A,3,D,False,10.312,14.712,"[[41.4, 47.0]]",0.0,0.0,False,True,True,7.84,2863.36,none,none,,,,1,4
4626535366,7,CW,why is there a board beside the children,4,E,1,B,False,11.514,15.914,"[[11.5, 45.8]]",1.0,0.12828,False,True,True,7.91,2805.47,none,none,,,,1,4
3066064005,2,CW,why are the women pulling out the chairs at the dining table,2,C,0,A,False,9.745,14.145,"[[12.4, 24.7]]",0.39665,0.1167,False,True,True,7.39,2766.25,none,none,,,,1,4
3124551255,7,TN,what does the brown dog do after sniffing the boy at the start,1,B,1,B,True,1.303,5.704,"[[9.2, 21.6]]",0.0,0.0,False,True,True,7.95,3090.5,none,none,,,,1,4
9208803675,3,TN,what does the lady in green do after the lady in red gives her a push at the start,2,C,2,C,True,2.772,7.172,"[[4.1, 7.9]]",0.6981,0.59895,True,True,True,7.05,2845.9,none,none,,,,1,4
2589540862,2,CW,why did the girl end up on the floor at the end,4,E,4,E,True,20.322,23.0,"[[20.9, 22.7]]",0.67214,0.67214,True,True,True,6.98,3000.14,none,none,,,,1,4
9735768590,0,CH,how does the woman play with the baby at the start,3,D,4,E,False,16.118,20.518,"[[0.1, 11.2]]",0.0,0.0,False,True,True,7.08,2907.42,none,none,,,,1,4
4757890069,3,TC,what do the men on the third and fourth truck do when passing by,3,D,2,C,False,24.427,28.827,"[[17.1, 37.1]]",1.0,0.22,False,True,True,7.56,2972.68,none,none,,,,1,4
4782722858,1,CW,why does the lady in brown looks back and dances near the beginning,1,B,1,B,True,44.0,48.4,"[[2.0, 6.1]]",0.0,0.0,False,True,True,6.51,2666.1,none,none,,,,1,4
5586394125,8,TN,what did the dog with white leash do after moving away from the woman,1,B,1,B,True,14.45,18.85,"[[8.5, 12.6]]",0.0,0.0,False,True,True,7.71,2673.36,none,none,,,,1,4
4635309062,1,CW,why is there a man in black moving his arms,3,D,3,D,True,21.624,26.024,"[[0.2, 68.1]]",1.0,0.0648,True,True,True,7.79,2701.87,none,none,,,,1,4
4136617240,9,CW,why does the girl squat at the start,4,E,3,D,False,0.0,3.201,"[[0.0, 2.3]]",0.71853,0.71853,False,True,True,7.72,2815.68,none,none,,,,1,4
6205856607,3,TN,what does the girl do after tucking her hair behind her ear,2,C,0,A,False,0.0,2.434,"[[17.3, 18.1]]",0.0,0.0,False,True,True,7.48,2486.87,none,none,,,,1,4
9528990839,5,TP,what did the lady do before she waved into the camera,0,A,1,B,False,17.533,21.933,"[[19.7, 24.5]]",0.50758,0.32057,False,True,True,7.25,2545.24,none,none,,,,1,4
11565498775,7,TN,what happens to the structure after the boy moves the handle up,2,C,2,C,True,6.208,10.608,"[[0.1, 10.0]]",0.86173,0.36082,True,True,True,7.67,2692.46,none,none,,,,1,4
2716277960,3,CW,why are the two men on the wooden log,0,A,2,C,False,6.942,11.342,"[[4.2, 10.8]]",0.87682,0.54018,False,True,True,6.87,2700.22,none,none,,,,1,4
7330294814,3,CW,why is the lady in grey holding on to rainbow toys on he hand,2,C,2,C,True,37.673,42.073,"[[1.6, 3.7], [8.2, 10.3], [16.1, 23.3], [29.3, 30.8], [31.5, 53.7], [61.0, 76.7]]",1.0,0.1982,True,True,True,7.53,3063.18,none,none,,,,1,4
9256409422,2,CW,why does the lady put her hands on her face after she turning back,0,A,0,A,True,18.287,22.687,"[[9.2, 13.3]]",0.0,0.0,False,True,True,7.77,3658.95,none,none,,,,1,4
8254300526,1,CW,why did the adult swing a toy in the air,1,B,1,B,True,1.592,5.992,"[[4.2, 6.3]]",0.4072,0.38053,False,True,True,7.55,2728.08,none,none,,,,1,4
14012319794,3,CW,why did the girl take the two sticks at the start of the video,3,D,2,C,False,19.883,24.283,"[[15.2, 20.2]]",0.07197,0.03486,False,True,True,8.51,2433.2,none,none,,,,1,4
5702201498,3,CW,why is the man lying down,3,D,3,D,True,0.0,3.234,"[[0.1, 10.7]]",0.96908,0.29293,True,True,True,7.12,2875.57,none,none,,,,1,4
6793786769,0,TC,how is the boy positioned in the video,1,B,1,B,True,13.342,17.742,"[[0.0, 42.7]]",1.0,0.10304,True,True,True,7.81,2545.62,none,none,,,,1,4
5863411262,3,TN,what does the man in white shirt do after caressing the donkey at the start,2,C,1,B,False,27.663,32.063,"[[5.1, 8.3]]",0.0,0.0,False,True,True,7.53,2467.17,none,none,,,,1,4
10727696143,1,CW,why does the boy raise his arm when he reaches the wooden door at the start of the video,4,E,3,D,False,18.487,22.887,"[[7.6, 14.6], [33.9, 37.1]]",0.0,0.0,False,True,True,7.79,2678.06,none,none,,,,1,4
3124551255,4,CW,why did the boy walk away from elmo,3,D,3,D,True,9.512,13.912,"[[59.1, 65]]",0.0,0.0,False,True,True,7.71,3457.19,none,none,,,,1,4
2547885226,4,TP,what does the kid do before right before standing up,3,D,2,C,False,10.379,14.0,"[[6.0, 11.4]]",0.28192,0.1276,False,True,True,7.41,2801.47,none,none,,,,1,4
3784543730,2,CW,why did the driver move towards the cyclist when the blue car is approaching,0,A,0,A,True,8.678,13.078,"[[25.2, 28]]",0.0,0.0,False,True,True,7.71,2613.38,none,none,,,,1,4
4658396458,0,CW,why did the baby reach out her hand after awhile of looking at the camera,1,B,1,B,True,52.508,56.908,"[[5.0, 14.3]]",0.0,0.0,False,True,True,8.3,2947.43,none,none,,,,1,4
4123211145,5,TN,what did the girl in yellow do after she caught the towel,0,A,0,A,True,56.659,61.059,"[[23.7, 27.9]]",0.0,0.0,False,True,True,7.92,2956.57,none,none,,,,1,4
4273039295,12,TN,what does the child do after the woman in green beanie pulls him up and cleans his down jacket,1,B,0,A,False,70.4,74.8,"[[69.6, 84.1]]",1.0,0.30345,False,True,True,7.99,2151.0,none,none,,,,1,4
3066064005,7,TN,what does the lady in red do after the woman in black points her finger,2,C,3,D,False,9.745,14.145,"[[1.7, 7.2]]",0.0,0.0,False,True,True,7.53,2777.49,none,none,,,,1,4
7651639778,0,CW,why is the man wearing a hoodie sitting on the shoulder of the other man,0,A,0,A,True,51.687,56.087,"[[0.1, 55.9]]",0.95746,0.07525,True,True,True,9.47,3039.66,none,none,,,,1,4
4635309062,7,TC,how does the man in black look while preparing the meat plate,2,C,2,C,True,19.822,24.222,"[[0.4, 43.1], [57.5, 68.9]]",1.0,0.10304,True,True,True,7.81,2979.8,none,none,,,,1,4
5603283408,0,CW,why did the girl bend down periodically to look at her feet,2,C,4,E,False,17.486,21.886,"[[0.2, 2.3], [9.6, 11.8], [19.5, 21.6], [25.5, 29.6]]",0.47727,0.47727,False,True,True,7.3,2550.02,none,none,,,,1,4
5603283408,2,TN,what does the girl do after turning around right at the start,4,E,4,E,True,10.354,14.754,"[[2.1, 9.4]]",0.0,0.0,False,True,True,7.05,2355.83,none,none,,,,1,4
7887764754,3,TN,what does the dog do after getting food from the baby at the start,3,D,3,D,True,30.866,35.0,"[[0.2, 3.3], [22.6, 24.6]]",0.0,0.0,False,True,True,7.43,2635.86,none,none,,,,1,4
3562017845,0,TN,what did the bird do after stepping into the water,3,D,0,A,False,16.819,21.219,"[[1.7, 5.4]]",0.0,0.0,False,True,True,8.68,2495.3,none,none,,,,1,4
9213637099,4,CW,why are there a group of men at the back for the field,4,E,4,E,True,33.342,37.742,"[[35.9, 44.2]]",0.41856,0.16961,False,True,True,7.63,3197.17,none,none,,,,1,4
2835125654,3,CW,why does the man in white hold up his phone in the middle of the video,4,E,4,E,True,6.208,10.608,"[[22.8, 25.1]]",0.0,0.0,False,True,True,7.54,2236.53,none,none,,,,1,4
9256409422,6,CW,why is there a wire on the lady s face,4,E,4,E,True,68.27,72.67,"[[17.6, 25.6]]",0.0,0.0,False,True,True,7.5,3333.83,none,none,,,,1,4
3066064005,5,CH,how does the woman in black signal place to sit for the lady in red at the beginning,2,C,2,C,True,0.0,2.867,"[[0.7, 2.4]]",0.59289,0.59289,True,True,True,7.51,2985.67,none,none,,,,1,4
4483447009,1,CW,why were the two ducks separated by a fence,0,A,0,A,True,6.676,11.076,"[[8.8, 25.2]]",0.51717,0.12284,True,True,True,7.43,2669.09,none,none,,,,1,4
6136926089,4,CH,how does the baby get up the stairs,2,C,2,C,True,31.167,35.567,"[[30.9, 36.0]]",1.0,0.86275,True,True,True,6.51,2551.06,none,none,,,,1,4
2552130183,4,CW,why does the lady move her face close to the baby s at the beginning of the video,1,B,3,D,False,40.509,44.909,"[[9.0, 12.1]]",0.0,0.0,False,True,True,8.51,2568.05,none,none,,,,1,4
6018514357,1,TN,what did the baby do after coming off the slide,2,C,1,B,False,2.138,6.538,"[[14.5, 36.9]]",0.0,0.0,False,True,True,7.57,2576.7,none,none,,,,1,4
6205856607,2,TN,what does the horse do after the girl pats it in the middle of the video,0,A,0,A,True,15.651,20.051,"[[19.3, 29.7]]",0.17072,0.05347,False,True,True,7.55,2336.39,none,none,,,,1,4
9873067604,2,CH,how did the person try to get the girl attention,1,B,3,D,False,2.43,6.83,"[[4.0, 7.3]]",0.6431,0.58099,False,True,True,7.37,2906.38,none,none,,,,1,4
5840177726,4,CW,why were the men turning down to their left,2,C,2,C,True,4.573,8.973,"[[2.2, 8.0]]",0.77877,0.50588,True,True,True,7.4,2433.6,none,none,,,,1,4
6018514357,0,TC,what does the man do as the baby is walking,2,C,2,C,True,36.639,41.039,"[[16.6, 18.6]]",0.0,0.0,False,True,True,8.42,2802.16,none,none,,,,1,4
5889898795,7,CH,how did the third man in white shorts move his legs,0,A,1,B,False,71.073,75.473,"[[79.9, 82.6]]",0.0,0.0,False,True,True,8.78,2978.8,none,none,,,,1,4
2810112808,6,CW,why does the man in red stretch his hands out near the middle of the video,3,D,4,E,False,77.747,82.147,"[[38.6, 42.3], [51.9, 57.5]]",0.0,0.0,False,True,True,8.71,2736.63,none,none,,,,1,4
4757890069,1,CW,why is there a barrier palced in the middle of the opposite road,1,B,0,A,False,27.329,31.729,"[[11.2, 16.6]]",0.0,0.0,False,True,True,7.74,2657.59,none,none,,,,1,4
4279106208,4,CW,why does the woman point her finger at the end of the video,0,A,0,A,True,18.16,22.0,"[[20.0, 21.7]]",0.44271,0.44271,False,True,True,7.51,2552.02,none,none,,,,1,4
11276567104,3,TN,what does the priest do after letting go of the woman s head,3,D,3,D,True,31.4,35.8,"[[28.2, 35.5]]",0.93182,0.53947,True,True,True,7.7,2742.01,none,none,,,,1,4
8990144134,0,CH,how did the cat approach the bird,3,D,1,B,False,2.271,6.671,"[[4.1, 8.1]]",0.58435,0.4411,False,True,True,7.29,2163.58,none,none,,,,1,4
8208035645,3,CW,why did the boy change his direction in the middle of cycling,2,C,0,A,False,7.41,11.81,"[[5.5, 8.9]]",0.33873,0.23621,False,True,True,7.26,2531.74,none,none,,,,1,4
4273039295,6,CW,why does the adult wearing green became pat the baby s after the baby fell off,4,E,4,E,True,70.4,74.8,"[[67.1, 71.8]]",0.31818,0.18182,False,True,True,7.64,2400.47,none,none,,,,1,4
9208803675,1,CW,why is the lady in blue climbing onto the standby position when the lady in green took off,1,B,3,D,False,11.247,15.647,"[[0.0, 6.4]]",0.0,0.0,False,True,True,7.07,2831.34,none,none,,,,1,4
7651639778,5,CW,why does the man wearing hoodie hug the man carrying him near the end of the video,0,A,2,C,False,51.187,55.587,"[[63.0, 65]]",0.0,0.0,False,True,True,8.11,2454.01,none,none,,,,1,4
